Time,MeanTimeInSystem
5847.099848182221,1354.435415955685
6627.997024952315,1530.7497383635364
1017.9857214706676,247.7131747617855
1020.9857214706676,251.94849110345967
348.01993763120026,108.162417714042
6609.096030926697,1526.5472303369831
7524.748415371737,1737.9783305519973
6867.944628128138,1589.252779548134
3522.991060365489,820.4369587782221
1863.3464073618075,435.5627584985982
8103.606090116028,1876.9569005164597
3030.83875739316,703.6606471182265
7590.1719729839015,1754.493247353105
6018.9471582714295,1396.293266066512
9909.943663331942,2273.6432059104945
2871.3401133557786,669.9458396136217
201.603421956867,69.20234752963263
204.603421956867,73.89318605378021
4881.657546114301,1130.7127151761986
831.5886836640587,202.3031211827017
2166.5631794046953,505.8243125656335
7056.563504840386,1638.9181419100505
9114.208232067487,2102.096500919864
834.5886836640587,210.126517392221
2976.346299913161,690.8600422282922
6570.44759727877,1522.340343358309
5607.576423485345,1304.4893737065136
3465.2059309715964,807.865878159503
711.7995285106778,183.04907223458952
6876.986355977343,1593.4301896393545
3768.966529220442,877.7348988709791
1443.247073247671,336.84616154665775
2244.983081971604,522.8630874880917
6015.784694050379,1392.06444068005
8532.284080682026,1972.9151696615902
6684.089064617908,1547.5100723835133
7764.724574146048,1795.585293022913
3732.2746264830407,865.5032686646473
9390.942840757663,2158.2738652148787
2301.8531004134543,540.1124973646778
4305.522939286178,1002.0698027313833
2598.5080709329322,611.5464184986942
7554.815319880643,1750.3499468112118
5373.744757907688,1246.1725472857402
9456.097726221682,2174.378423610739
753.8005771662122,190.51133541346073
4194.07431013761,972.9733644200772
3993.374538927814,931.591929076726
6108.022477623131,1417.3595579335367
6300.963736787121,1455.4529032148882
678.9405776422658,175.8130877493444
6285.701682052103,1451.1752072086317
1137.6882824682873,275.6341023080018
2685.453927047411,624.1719999022877
7020.904992691335,1630.7078167891275
8397.8180275814,1941.0085041322068
2139.8026293302714,501.7016894613678
6645.098334702765,1534.9448995068653
2544.289914787998,599.0717010403857
4479.068930154525,1043.7504786548018
3666.64702325581,849.0456907837762
6732.057539560814,1555.844846917944
8538.930377911125,1976.8896161769
7551.802401753361,1750.3499468112118
5382.720785960283,1246.1725472857402
4629.871964533293,1077.1529418256825
6966.770818371235,1609.9836226190364
7182.71934496175,1663.6844191719329
4593.536227849023,1068.8564176822072
3465.550429321787,807.865878159503
1026.8152691617138,251.94849110345967
1368.8654410759943,320.12584275416555
3507.979439383786,816.2222025163545
3018.402986188137,699.3589542866507
4905.910341499536,1143.1915439342595
9150.498739792267,2106.113771551114
7701.591375335289,1779.2120091275353
3750.30842305631,873.6881612994714
8112.3426613206075,1876.9569005164597
9372.708398002906,2154.2292858826927
651.8011307799158,167.8796891465684
654.8011307799158,167.8796891465684
2964.3526612974,686.6279699838459
1170.275279230823,283.70913234937046
5061.05567768042,1172.0380432629659
6846.058541292302,1585.0838225996172
576.5451236316228,152.81924148496483
6681.11579143274,1547.5100723835133
3510.231354990635,816.2222025163545
9003.002686322028,2069.9556032122473
1371.5499158649702,324.453582438429
8574.821733894229,1976.8896161769
2223.6878349354733,522.8630874880917
2580.505885546925,603.2358627717884
3990.5654682225354,931.591929076726
4629.020411368903,1077.1529418256825
9522.613698740412,2186.344001634289
993.7721688630268,239.3129668925001
6567.539872413468,1522.340343358309
9342.63703820115,2150.250778167686
3627.8665099430195,840.8139220546984
5700.205311648128,1321.1928930604106
1401.8562701442315,332.7193788945324
4086.472205416914,952.3109893780402
5577.356762953858,1292.009962519483
8922.72621789908,2053.8024060350353
8049.506762458959,1864.8209629880732
9705.177256976276,2234.189479998941
1956.4040225175597,460.48619631029777
4665.448509577268,1081.305843037773
5706.614238661393,1321.1928930604106
3879.070667736936,902.7324743787174
5349.30592735361,1246.1725472857402
5406.6648751155735,1254.4969193964573
567.824263577336,152.81924148496483
